genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YIL152W,4,B,14,114,1.000000000e+00,-3.452494377e-03,8.873323698e+02,6.253736183e+02,2.118953758e-06,1.629964429e-07,9.539378764e-01
BY4741,42,A,71,71,2.000000000e+00,-2.407215952e-02,1.364113143e+03,5.766148694e+02,1.026360216e-06,2.565900540e-08,9.927238735e-01
YJR106W,46,A,29,29,2.000000000e+00,-9.529519890e-04,1.196171307e+03,5.708250892e+02,9.347596755e-07,3.015353792e-08,9.912487260e-01
YOL019W,35,B,87,187,1.000000000e+00,9.444233556e-03,4.622271870e+02,3.633689904e+02,8.742507454e-08,1.748501491e-08,1.565606784e-01
YOL019W,35,B,87,187,1.000000000e+00,-2.801636780e-02,9.494194197e+02,6.201013528e+02,1.550535169e-06,9.690844804e-08,9.648860187e-01
YLR094C,25,B,31,131,1.000000000e+00,-1.470016727e-02,8.889980816e+02,5.565334104e+02,1.878490772e-06,1.104994572e-07,9.648306201e-01
YIL010W,3,A,1,1,1.000000000e+00,-1.680578556e-03,4.177430313e+02,1.768557702e+02,3.738648618e-07,3.115540515e-08,6.768596950e-01
YIL010W,3,A,1,1,1.000000000e+00,-1.742937261e-02,7.950995091e+02,5.046422376e+02,2.483612232e-06,1.774008737e-07,9.271473938e-01
YDR337W,14,B,33,133,1.000000000e+00,-1.553604788e-01,1.270901620e+03,4.119626302e+02,5.461802675e-06,1.270186669e-07,9.201741368e-01
YDR337W,14,B,33,133,1.000000000e+00,-5.892990350e-03,2.800000000e+03,2.768261269e+03,1.827937846e-07,9.139689228e-08,-4.892094959e+01
YJL141C,47,B,67,167,1.000000000e+00,1.128018065e-02,4.440032795e+02,2.281427023e+02,7.188596252e-07,6.535087502e-08,6.620975818e-01
YJL141C,47,B,67,167,2.000000000e+00,1.342650442e-01,1.186017568e+03,5.159354066e+02,4.961311706e-06,1.459209325e-07,9.605989172e-01
YER188W,40,A,38,38,2.000000000e+00,-2.290960280e-02,1.322678492e+03,6.092221138e+02,1.460248321e-06,4.056245336e-08,9.888685180e-01
YMR233W,29,B,52,152,1.000000000e+00,4.657140788e-03,2.833995400e+02,2.316403693e+02,3.815182585e-08,1.271727528e-08,-1.319598292e+01
YMR233W,29,B,52,152,2.000000000e+00,-1.335933772e-02,1.036570172e+03,4.416001598e+02,1.056964938e-06,3.644706682e-08,9.906083662e-01
YIL158W,4,A,20,20,2.000000000e+00,1.545217919e-02,1.199424366e+03,5.098644472e+02,6.469051347e-07,1.902662161e-08,9.944708512e-01
YBR146W,8,B,94,194,1.000000000e+00,3.023253040e-03,6.547730575e+02,2.438591105e+02,8.922897344e-07,4.461448672e-08,9.741783553e-01
YBR146W,8,B,94,194,1.000000000e+00,1.219566588e-02,1.390061905e+03,1.134659711e+03,1.342227605e-06,1.032482773e-07,9.607334794e-01
BY4741,38,A,27,27,1.000000000e+00,-3.706366319e-02,8.437829783e+02,5.095110134e+02,2.554862223e-06,1.502860131e-07,9.450378864e-01
YKL129C,23,B,9,109,1.000000000e+00,9.465833765e-03,4.414172586e+02,3.305505603e+02,6.662409609e-08,1.110401602e-08,5.397644781e-01
YKL129C,23,B,9,109,1.000000000e+00,-3.049309030e-02,9.085133559e+02,5.826016531e+02,2.027253133e-06,1.267033208e-07,9.541283325e-01
YDL047W,10,B,19,119,1.000000000e+00,5.852834626e-03,1.490760292e+03,1.111116131e+03,4.718263277e-07,2.483296462e-08,9.739248907e-01
YER108C,41,A,89,89,1.000000000e+00,-2.750545730e-02,8.892777192e+02,6.083347171e+02,2.149131326e-06,1.535093804e-07,9.303760410e-01
YMR060C,41,B,61,161,1.000000000e+00,1.069120911e-02,6.138337565e+02,3.885584005e+02,1.222206530e-07,1.111096845e-08,8.529497560e-01
YMR060C,41,B,61,161,1.000000000e+00,-3.090139059e-02,1.204621771e+03,7.707002768e+02,1.532757274e-06,6.967078518e-08,9.565343023e-01
YJL142C,21,A,12,12,2.000000000e+00,-1.617284062e-02,1.166598207e+03,5.503212074e+02,8.399819978e-07,2.709619348e-08,9.924334371e-01
YBR150C,48,B,70,170,2.000000000e+00,3.035604822e-03,1.350143789e+03,6.153436717e+02,8.843119304e-07,2.390032244e-08,9.929528580e-01
YOR033C,32,B,95,195,1.000000000e+00,-4.389480129e-02,6.386478106e+02,1.568290753e+02,3.889399151e-07,1.620582980e-08,9.772478811e-01
YOR033C,32,B,95,195,1.000000000e+00,1.190319834e-01,1.575149175e+03,7.711905450e+02,2.257512847e-06,5.643782118e-08,9.581138185e-01
YLR450W,51,B,58,158,1.000000000e+00,2.508233400e-02,3.755080865e+02,2.385042078e+02,4.419388932e-07,6.313412760e-08,8.727694899e-01
YLR450W,51,B,58,158,2.000000000e+00,-1.154153317e-02,1.429402149e+03,7.463187577e+02,1.017626904e-06,2.993020305e-08,9.899594348e-01
YLR356W,27,B,29,129,1.000000000e+00,-2.713732686e-02,8.226412841e+02,4.674417713e+02,3.038192856e-06,1.687884920e-07,9.488585857e-01
YDR055W,12,B,9,109,1.000000000e+00,1.128439947e-01,6.608870044e+02,1.873623322e+02,2.234210084e-06,9.309208682e-08,9.215235291e-01
YDR055W,12,B,9,109,1.000000000e+00,2.869884981e-03,9.747970688e+02,7.641594680e+02,1.034175266e-06,1.034175266e-07,9.583410560e-01
YMR225C,29,B,46,146,2.000000000e+00,-7.401701810e-03,1.129214458e+03,4.964567727e+02,1.235009494e-06,3.859404669e-08,9.906053072e-01
YDR512C,15,B,61,161,1.000000000e+00,-3.684215535e-02,9.015306172e+02,5.640019753e+02,2.348921625e-06,1.381718603e-07,9.431635045e-01
YOL158C,51,A,62,62,1.000000000e+00,4.705152041e-02,2.902006173e+02,8.416834000e+01,2.131655053e-06,2.131655053e-07,8.385740008e-01
YOL158C,51,A,62,62,1.000000000e+00,-2.035235811e-02,1.052800423e+03,7.148064137e+02,2.062986988e-06,1.213521758e-07,9.552285934e-01
YEL033W,16,A,7,7,1.000000000e+00,7.918790231e-04,4.250902659e+02,2.477563071e+02,2.706954111e-08,3.007726790e-09,9.807460089e-01
YEL033W,16,A,7,7,1.000000000e+00,-2.399116133e-02,9.137071308e+02,5.732262965e+02,1.416065314e-06,8.329795963e-08,9.683906083e-01
YHR103W,6,B,30,130,1.000000000e+00,-2.569112616e-02,1.143526448e+03,7.931577361e+02,2.293955560e-06,1.274419756e-07,9.566489155e-01
YIL130W,3,B,98,198,2.000000000e+00,8.454339977e-03,1.267325831e+03,5.602033425e+02,8.639092122e-07,2.468312035e-08,9.929755265e-01
YBL101C,7,A,85,85,1.000000000e+00,-8.401672411e-03,3.880022389e+02,8.416834000e+01,1.098566134e-06,7.323774224e-08,9.370250388e-01
YBL101C,7,A,85,85,1.000000000e+00,-2.494694404e-02,1.164004320e+03,7.834723782e+02,2.873485329e-06,1.512360699e-07,9.493277013e-01
YGR221C,40,B,41,141,1.000000000e+00,-1.979845644e-02,9.775930210e+02,6.681449547e+02,1.646022555e-06,1.097348370e-07,9.553881145e-01
YOL059W,36,B,24,124,1.000000000e+00,-1.533430197e-02,1.126572615e+03,7.312272914e+02,1.356680030e-06,6.783400151e-08,9.504431001e-01
YGR135W,19,A,94,94,1.000000000e+00,1.234240298e-02,4.713349866e+02,2.362674846e+02,5.349019246e-07,4.457516039e-08,8.184399119e-01
YGR135W,19,A,94,94,1.000000000e+00,-1.371813937e-02,1.079172014e+03,7.441011265e+02,1.061731761e-06,6.635823507e-08,9.603020971e-01
YNL175C,31,A,37,37,1.000000000e+00,-2.925153856e-02,8.203500057e+02,4.769808658e+02,3.122582821e-06,1.734768234e-07,9.496635036e-01
YOL116W,43,B,30,130,1.000000000e+00,1.064875173e-02,4.685271534e+02,3.264759971e+02,8.337173010e-08,1.191024716e-08,7.704412693e-01
YOL116W,43,B,30,130,2.000000000e+00,-9.201526162e-03,1.301770690e+03,5.986372147e+02,1.435434165e-06,3.987317125e-08,9.898921732e-01
YMR294W,30,A,2,2,1.000000000e+00,1.715011895e-03,4.434086358e+02,3.252357616e+02,2.208050644e-08,3.680084406e-09,9.257813257e-01
YMR294W,30,A,2,2,1.000000000e+00,-2.434606265e-02,9.291071043e+02,5.924623688e+02,1.884325538e-06,1.108426787e-07,9.535065968e-01
BY4741,46,B,5,105,2.000000000e+00,-6.947398120e-03,1.325894823e+03,5.739240905e+02,1.089954634e-06,2.868301669e-08,9.904869120e-01
BY4741,51,A,5,5,1.000000000e+00,-2.650961387e-02,7.953848625e+02,4.318603390e+02,1.588458188e-06,8.824767712e-08,9.654535189e-01
YGL248W,18,B,90,190,1.000000000e+00,-1.096124846e-02,8.189804912e+02,4.763808054e+02,1.929129808e-06,1.134782240e-07,9.629565424e-01
BY4741,49,B,5,105,1.000000000e+00,2.182558640e-02,3.986954142e+02,1.554488913e+02,4.371205172e-07,3.642670976e-08,9.643788382e-01
BY4741,49,B,5,105,2.000000000e+00,-2.136182906e-02,1.377599332e+03,5.841417175e+02,8.485313947e-07,2.175721525e-08,9.935459031e-01
YNL020C,32,B,1,101,1.000000000e+00,1.346579380e-02,4.474775223e+02,2.689801454e+02,1.498052389e-07,1.664502655e-08,8.906915687e-01
YNL020C,32,B,1,101,2.000000000e+00,-2.007318901e-02,1.261574441e+03,5.750382030e+02,1.125999712e-06,3.217142035e-08,9.911518429e-01
YNR040W,32,B,56,156,2.000000000e+00,-1.881750519e-02,1.247431529e+03,5.095232054e+02,1.324819137e-06,3.580592262e-08,9.893628732e-01
YPL264C,36,B,54,154,1.000000000e+00,1.421453949e-02,4.018364523e+02,1.549221084e+02,2.541541237e-07,1.955031721e-08,9.736470433e-01
YPL264C,36,B,54,154,2.000000000e+00,-1.277121406e-02,7.616023441e+02,5.736152271e+02,6.094262052e-07,6.094262052e-08,9.838452200e-01
YPL264C,36,B,54,154,1.000000000e+00,0.000000000e+00,9.491895892e+02,9.211782768e+02,3.291803987e-07,3.291803987e-07,-inf
YPL264C,36,B,54,154,1.000000000e+00,-3.116598586e-03,1.015749540e+03,9.736208127e+02,8.517366958e-07,4.258683479e-07,-inf
YPL264C,36,B,54,154,1.000000000e+00,1.044438604e-01,1.105626512e+03,1.046533641e+03,2.520577733e-05,8.401925776e-06,5.590910772e-01
YPL264C,36,B,54,154,1.000000000e+00,9.556719959e-02,1.196490989e+03,1.136989152e+03,1.572411861e-05,5.241372870e-06,6.022067177e-01
YPL264C,36,B,54,154,1.000000000e+00,0.000000000e+00,1.255472041e+03,1.227270112e+03,9.124478330e-07,9.124478330e-07,-inf
YPR073C,39,A,14,14,1.000000000e+00,-2.592898360e-02,8.322389873e+02,4.880362571e+02,1.989865976e-06,1.170509398e-07,9.609035061e-01
YGR118W,19,B,80,180,2.000000000e+00,-3.136908319e-02,1.341047742e+03,6.637533754e+02,9.266234263e-07,2.725363018e-08,9.883655524e-01
YGL177W,18,A,44,44,1.000000000e+00,-2.337331118e-02,8.136061972e+02,4.715413769e+02,2.056181372e-06,1.209518454e-07,9.638660220e-01
YGR019W,19,B,19,119,1.000000000e+00,-2.869497838e-02,8.469436267e+02,5.199882342e+02,2.722831381e-06,1.601665518e-07,9.496755447e-01
YPL157W,37,A,41,41,1.000000000e+00,-1.754020374e-02,4.534485336e+02,1.248664257e+02,7.323039557e-07,4.576899723e-08,8.760291543e-01
YPL157W,37,A,41,41,1.000000000e+00,-3.983102682e-02,9.972509582e+02,5.642157657e+02,1.631123187e-06,7.767253274e-08,9.594898737e-01
YIL028W,49,B,91,191,2.000000000e+00,1.415560462e-02,1.409912466e+03,5.732657681e+02,9.563599502e-07,2.277047500e-08,9.935628272e-01
YDR162C,13,B,1,101,2.000000000e+00,-3.020164688e-02,1.504790703e+03,7.256880435e+02,4.097180894e-07,1.050559204e-08,9.915974925e-01
BY4741,25,B,71,171,1.000000000e+00,-1.233957959e-02,8.739777802e+02,5.367370843e+02,1.563548431e-06,9.197343710e-08,9.702237074e-01
YBR047W,8,A,33,33,1.000000000e+00,3.238231379e-02,4.571852472e+02,2.590321001e+02,5.429619103e-07,5.429619103e-08,9.183055157e-01
YBR047W,8,A,33,33,2.000000000e+00,-4.177582707e-03,1.500596582e+03,7.829246343e+02,1.212110006e-06,3.366972240e-08,9.888872919e-01
YDR506C,49,B,59,159,1.000000000e+00,1.150137443e-02,8.458940891e+02,6.598301706e+02,3.420956310e-06,3.420956310e-07,9.160249738e-01
YAL021C,1,B,37,137,2.000000000e+00,-1.694357652e-02,1.248399307e+03,5.178226063e+02,1.433020016e-06,3.873027070e-08,9.916945439e-01
YBR084C-A,48,A,64,64,1.000000000e+00,4.123175048e-02,1.280851260e+03,7.767527160e+02,2.686177563e-06,1.033145217e-07,9.568496157e-01
YER118C,41,B,98,198,1.000000000e+00,-6.932830403e-03,8.501284350e+02,5.417864252e+02,1.130296451e-06,7.535309674e-08,9.727547662e-01
YCR086W,49,A,2,2,1.000000000e+00,2.338467970e-02,4.966517433e+02,3.826104513e+02,4.608387509e-07,9.216775019e-08,-5.051895343e-01
YCR086W,49,A,2,2,1.000000000e+00,-1.980368563e-02,9.510688285e+02,6.359850988e+02,1.977392679e-06,1.235870424e-07,9.585330609e-01
YMR074C,48,B,39,139,1.000000000e+00,-1.652925783e-02,9.548109199e+02,5.957856003e+02,2.216262255e-06,1.231256808e-07,9.530317604e-01
YLL039C,24,A,47,47,1.000000000e+00,-2.429792103e-02,9.559731620e+02,6.113373034e+02,2.201420818e-06,1.294953422e-07,9.508047755e-01
YPR141C,39,B,60,160,1.000000000e+00,-3.024499526e-02,1.024383999e+03,6.491754028e+02,1.784957300e-06,9.394512107e-08,9.499632009e-01
YKL020C,22,A,25,25,1.000000000e+00,1.247194102e-03,7.853064112e+02,5.718573039e+02,8.359279075e-07,7.599344613e-08,9.822764034e-01
YKL020C,22,A,25,25,1.000000000e+00,2.242791335e-03,1.843816819e+03,1.792526438e+03,1.442433910e-08,4.808113032e-09,-inf
YKL020C,22,A,25,25,1.000000000e+00,2.834760704e-03,2.800000000e+03,2.778675806e+03,4.124735596e-08,2.062367798e-08,-inf
YGL126W,18,B,2,102,1.000000000e+00,2.759399270e-03,3.886212068e+02,2.537908901e+02,3.929988846e-08,5.614269780e-09,9.108736839e-01
YGL126W,18,B,2,102,1.000000000e+00,-2.999195011e-02,8.406457433e+02,5.299080687e+02,2.168598839e-06,1.355374274e-07,9.529704570e-01
YPL108W,37,B,76,176,1.000000000e+00,-3.266920298e-02,8.822422032e+02,5.252366641e+02,3.261756171e-06,1.812086761e-07,9.356034392e-01
YDR220C,13,B,41,141,1.000000000e+00,-1.142192332e-02,5.038115213e+02,2.406589602e+02,7.648579709e-07,5.883522853e-08,6.807171055e-01
YDR220C,13,B,41,141,1.000000000e+00,-9.155098166e-03,8.509838511e+02,5.757554632e+02,1.006941262e-06,7.192437585e-08,9.786924942e-01
YIL094C,3,A,23,23,2.000000000e+00,-5.663790565e-02,1.410922659e+03,5.074973841e+02,1.610471447e-06,3.578825438e-08,9.907200259e-01
YNL120C,49,B,44,144,1.000000000e+00,2.274803405e-02,3.466074283e+02,1.766658143e+02,3.528419289e-07,3.920465877e-08,9.343261982e-01
YNL120C,49,B,44,144,1.000000000e+00,-8.412976242e-03,1.010574586e+03,7.341808099e+02,9.228165264e-07,6.591546617e-08,9.654869089e-01
YNL120C,49,B,44,144,1.000000000e+00,5.485318815e-03,1.691773229e+03,1.428277748e+03,1.613860804e-07,1.241431388e-08,7.557993652e-01
YDR210W,13,A,33,33,1.000000000e+00,-8.960963061e-03,4.271706255e+02,2.035722088e+02,2.176052805e-07,1.978229822e-08,8.660570936e-01
YDR210W,13,A,33,33,1.000000000e+00,-6.159112020e-03,8.550792650e+02,5.545772591e+02,8.737843689e-07,5.825229126e-08,9.794917308e-01
YMR207C,29,B,36,136,2.000000000e+00,8.033837574e-03,1.207443854e+03,5.375889299e+02,8.374831386e-07,2.463185702e-08,9.919300513e-01
BY4741,46,A,5,5,2.000000000e+00,-3.463887300e-03,1.321913194e+03,5.530411987e+02,1.006960440e-06,2.581949846e-08,9.918192510e-01
YLR326W,27,A,6,6,1.000000000e+00,-3.655435545e-02,7.809692687e+02,4.348684145e+02,2.789822477e-06,1.549901376e-07,9.543854744e-01
YDL197C,11,B,34,134,1.000000000e+00,-4.765885851e-03,8.896772191e+02,6.402681639e+02,2.608364343e-06,2.173636952e-07,9.423408755e-01
YKL123W,23,B,3,103,1.000000000e+00,-1.472612105e-02,8.763931072e+02,5.483278225e+02,1.678631305e-06,1.049144566e-07,9.628627151e-01
YKL211C,23,B,66,166,1.000000000e+00,-1.884036535e-02,9.171583069e+02,5.829407709e+02,1.433778363e-06,8.961114770e-08,9.658482896e-01
YHR029C,4,A,95,95,2.000000000e+00,-2.781757743e-02,1.216107647e+03,5.204471116e+02,1.071565752e-06,3.151663975e-08,9.914401753e-01
YNR032C-A,41,B,68,168,1.000000000e+00,-2.319919622e-02,8.948738096e+02,6.171717171e+02,1.888964898e-06,1.349260641e-07,9.460497562e-01
YER122C,42,A,3,3,1.000000000e+00,6.042498675e-03,1.329474473e+03,9.192703312e+02,1.775808661e-06,8.456231717e-08,9.538033945e-01
YHL021C,43,A,62,62,2.000000000e+00,-3.373912107e-03,1.350267081e+03,6.636914619e+02,1.023084337e-06,3.009071580e-08,9.912279738e-01
YIL103W,51,A,10,10,1.000000000e+00,-2.065809099e-02,9.640298908e+02,6.393350084e+02,2.224424699e-06,1.308485117e-07,9.508228616e-01
YMR304W,51,A,39,39,1.000000000e+00,-6.006402240e-02,1.095014617e+03,5.845060658e+02,2.561627865e-06,1.024651146e-07,9.600291812e-01
YDL119C,10,A,74,74,2.000000000e+00,-2.232166077e-02,1.269997546e+03,6.048537822e+02,1.561784459e-06,4.732680180e-08,9.865084905e-01
YPL183C,45,A,81,81,1.000000000e+00,1.159367930e-02,5.165570403e+02,3.669509498e+02,7.068231791e-08,1.009747399e-08,6.687064388e-01
YPL183C,45,A,81,81,1.000000000e+00,-2.317011952e-02,9.762967381e+02,6.506431515e+02,2.099656978e-06,1.312285611e-07,9.491775025e-01
YDR022C,11,B,87,187,1.000000000e+00,-4.268709448e-02,9.055234887e+02,5.606718962e+02,2.952593999e-06,1.736820000e-07,9.371373542e-01
YKR056W,24,A,13,13,2.000000000e+00,1.466256443e-03,1.262229042e+03,5.359442665e+02,1.341303175e-06,3.625143716e-08,9.906155501e-01
YML008C,28,A,34,34,2.000000000e+00,-1.046154860e-02,1.299654666e+03,6.117286644e+02,1.600948963e-06,4.708673420e-08,9.866646725e-01
YPL019C,38,B,53,153,2.000000000e+00,-1.778845337e-02,1.183047449e+03,4.706169574e+02,1.390138323e-06,3.861495342e-08,9.894898650e-01
YDR446W,15,A,12,12,1.000000000e+00,-1.915043867e-02,8.763500856e+02,5.308516269e+02,1.645071853e-06,9.676893250e-08,9.686417129e-01
BY4741,21,B,27,127,1.000000000e+00,-1.901437049e-02,8.909836811e+02,5.558795423e+02,2.360331299e-06,1.388430176e-07,9.572524144e-01
YLR113W,25,A,44,44,2.000000000e+00,-2.469054065e-02,1.372556580e+03,5.822397857e+02,1.157060421e-06,2.966821593e-08,9.891642159e-01
YLR035C,43,B,85,185,1.000000000e+00,1.172356010e-02,5.000821890e+02,3.932918246e+02,1.142523238e-07,1.904205396e-08,2.042969359e-01
YLR035C,43,B,85,185,1.000000000e+00,-2.718553280e-02,9.874200507e+02,6.553513758e+02,2.483044746e-06,1.460614557e-07,9.501889078e-01
YJL141C,47,A,67,67,1.000000000e+00,3.653670067e-02,4.004222331e+02,2.658581054e+02,6.611327285e-07,9.444753264e-08,-3.840063023e-01
YJL141C,47,A,67,67,2.000000000e+00,2.775227099e-03,1.204712539e+03,5.349748840e+02,1.888599877e-06,5.554705521e-08,9.856130611e-01
YPR098C,39,B,30,130,2.000000000e+00,-2.744811651e-02,1.229442373e+03,5.335364042e+02,1.725620458e-06,4.930344166e-08,9.871572538e-01
YGR213C,20,B,53,153,2.000000000e+00,3.601482667e-03,1.252159940e+03,5.197377449e+02,1.016905333e-06,2.748392791e-08,9.931820684e-01
YGR153W,20,A,10,10,2.000000000e+00,-2.975037667e-02,1.218336018e+03,5.006061299e+02,1.000697157e-06,2.859134734e-08,9.921400002e-01
YJR010W,46,B,89,189,2.000000000e+00,-1.366149775e-03,1.348923196e+03,5.980994964e+02,1.414494382e-06,3.722353638e-08,9.886284377e-01
YNL089C,50,A,50,50,1.000000000e+00,-3.558986737e-02,8.664855311e+02,5.442570838e+02,2.394642089e-06,1.496651305e-07,9.460237727e-01
YBR291C,40,B,17,117,1.000000000e+00,-6.880455740e-04,9.350401333e+02,6.625414628e+02,3.585038677e-07,2.757722059e-08,9.849846334e-01
YBR291C,40,B,17,117,1.000000000e+00,-8.909050043e-04,1.388475390e+03,1.183306271e+03,8.909308924e-07,8.909308924e-08,4.781075909e-01
YNL197C,31,A,22,22,1.000000000e+00,-6.313245540e-03,5.401221755e+02,3.467131954e+02,6.301268383e-08,6.301268383e-09,7.795283588e-01
YNL197C,31,A,22,22,1.000000000e+00,-2.972383359e-02,9.836984351e+02,6.652927357e+02,1.682128745e-06,1.051330466e-07,9.551997278e-01
YER109C,41,A,90,90,1.000000000e+00,6.062082214e-03,3.998996182e+02,3.367927928e+02,6.574498045e-08,2.191499348e-08,-3.502161622e+01
YER109C,41,A,90,90,1.000000000e+00,-1.841627551e-02,8.566533236e+02,5.443938834e+02,1.616159179e-06,1.077439453e-07,9.560619750e-01
YMR322C,50,A,4,4,2.000000000e+00,-2.977529836e-02,1.138212415e+03,5.328608506e+02,1.708181692e-06,5.693938972e-08,9.863305822e-01
YJR106W,46,B,29,129,2.000000000e+00,-9.277995673e-03,1.212853174e+03,5.642997830e+02,7.350409607e-07,2.297003002e-08,9.926281426e-01
YFR024C-A,2,B,94,194,2.000000000e+00,-2.225206884e-02,1.223842672e+03,5.039648616e+02,1.299309844e-06,3.609194011e-08,9.897434581e-01
YCL013W,1,A,83,83,2.000000000e+00,8.313024133e-03,1.251468257e+03,5.334310499e+02,9.293890435e-07,2.581636232e-08,9.934253045e-01
YHR151C,6,A,65,65,2.000000000e+00,1.280683310e-02,1.277605735e+03,6.282923343e+02,1.386119144e-06,4.331622324e-08,9.882748991e-01
YHR151C,6,A,65,65,1.000000000e+00,5.468226442e-03,2.800000000e+03,2.639695670e+03,1.000100005e-07,1.111222228e-08,-2.352952379e+01
YHR157W,6,A,72,72,1.000000000e+00,5.449271488e-04,9.196699569e+02,5.765936364e+02,1.599849845e-06,9.410881443e-08,9.700335512e-01
YDL183C,11,B,23,123,1.000000000e+00,-1.852289506e-02,9.916856958e+02,6.348983317e+02,2.760861661e-06,1.533812034e-07,9.545209815e-01
YPR090W,39,A,23,23,2.000000000e+00,-1.550340387e-02,1.169729005e+03,5.119385479e+02,1.610589249e-06,4.880573483e-08,9.874799145e-01
YBR259W,9,B,76,176,2.000000000e+00,-1.995119472e-02,1.301693551e+03,5.783389419e+02,1.413238765e-06,3.819564231e-08,9.910430229e-01
YML090W,44,A,30,30,2.000000000e+00,-2.841128631e-02,1.167366861e+03,5.991296124e+02,1.062972501e-06,3.665422417e-08,9.890399257e-01
YCR007C,2,B,29,129,2.000000000e+00,-2.482487806e-02,1.142264701e+03,5.105756753e+02,1.246026497e-06,3.893832802e-08,9.905654490e-01
YDR249C,13,B,60,160,1.000000000e+00,-2.113519065e-02,1.005282096e+03,6.565843161e+02,2.363246544e-06,1.312914747e-07,9.483616361e-01
YOR253W,34,A,75,75,1.000000000e+00,-2.524466356e-02,8.486702832e+02,5.290988963e+02,2.372374125e-06,1.482733828e-07,9.512101804e-01
YHR203C,6,A,92,92,1.000000000e+00,8.055933137e-03,8.942732933e+02,5.187027089e+02,1.697537246e-06,8.934406559e-08,9.541179502e-01
YML037C,28,A,11,11,2.000000000e+00,2.842260528e-02,1.197987375e+03,5.690484801e+02,6.976484225e-07,2.250478782e-08,9.932239368e-01
YIL052C,3,A,8,8,1.000000000e+00,-6.493802698e-02,9.454637936e+02,4.627728064e+02,2.619996782e-06,1.091665326e-07,9.662734691e-01
YPR199C,39,A,100,100,1.000000000e+00,1.424502162e-02,2.869977646e+02,1.422840681e+02,1.343255735e-07,1.918936764e-08,9.690571634e-01
YPR199C,39,A,100,100,2.000000000e+00,-2.367025019e-02,1.071199069e+03,4.226583495e+02,8.016601962e-07,2.505188113e-08,9.929260945e-01
YOR233W,34,B,58,158,1.000000000e+00,-3.098132238e-02,8.691325947e+02,5.264116122e+02,2.569582888e-06,1.511519346e-07,9.446152466e-01
YER130C,42,B,9,109,1.000000000e+00,1.012282688e-02,3.880890880e+02,2.513042559e+02,7.266526403e-08,1.038075200e-08,7.666518850e-01
YER130C,42,B,9,109,2.000000000e+00,-1.199221151e-02,1.275829651e+03,5.297073269e+02,1.212879852e-06,3.278053655e-08,9.905036502e-01
YPR122W,39,A,44,44,1.000000000e+00,-1.725553110e-03,8.311361761e+02,5.264538328e+02,1.012900044e-06,6.752666961e-08,9.738784121e-01
YPR122W,39,A,44,44,1.000000000e+00,-2.214613629e-03,1.280642284e+03,1.054430800e+03,1.178908283e-07,9.824235691e-09,9.131184518e-01
YLR221C,26,B,24,124,1.000000000e+00,-4.137858133e-03,9.136168279e+02,5.099866698e+02,1.932630243e-06,9.663151213e-08,9.650609237e-01
YBR169C,48,A,73,73,1.000000000e+00,6.298529473e-03,4.337339595e+02,3.768353208e+02,7.159964865e-08,2.386654955e-08,-1.636706263e+01
YBR169C,48,A,73,73,2.000000000e+00,-1.321439778e-02,1.272614646e+03,5.950630837e+02,1.207368643e-06,3.551084243e-08,9.905162462e-01
YGL003C,17,A,12,12,1.000000000e+00,-1.857875873e-02,1.057827900e+03,7.051649277e+02,1.496661404e-06,8.803890612e-08,9.559989151e-01
